CNTSTUID;CNTSCHID;STRATUM;STU_GENDER;ISCEDP;REPEAT;EXERPRAC;RELATST;BULLIED;FAMSUP;HISCED;ICTRES;ESCS;SCHLTYPE;SCHSIZE;TOTAT;PROATCE;STRATIO;STAFFSHORT;EDUSHORT;SCPREPBP;SCPREPAP;PROBSCRI;CV19_ONLINE_CLASS;CV19_CANCELLED_CLASS;TC_GENDER_MEAN;TC_AGE_MEAN;TC_EXP_MEAN;TC_PERM_PERC;PV1MATH;PV2MATH;PV3MATH;PV4MATH;PV5MATH;PV6MATH;PV7MATH;PV8MATH;PV9MATH;PV10MATH;PV1FLIT;PV2FLIT;PV3FLIT;PV4FLIT;PV5FLIT;PV6FLIT;PV7FLIT;PV8FLIT;PV9FLIT;PV10FLIT;PV1CRTH_NC;PV2CRTH_NC;PV3CRTH_NC;PV4CRTH_NC;PV5CRTH_NC;PV6CRTH_NC;PV7CRTH_NC;PV8CRTH_NC;PV9CRTH_NC;PV10CRTH_NC
62007720.0;62000120.0;PRT13;1.0;344.0;0.0;4.0;0.6943;-1.228;1.6545;3.0;-0.5987;-1.8168;3.0;1945.0;210.0;0.9952;9.2619;0.9861;-0.6483;-0.8314;0.8462;0.3285;5.0;1.0;1.3043478260869565;51.91304347826087;26.52173913043478;0.8260869565217391;446.094;405.996;387.128;426.103;402.127;436.944;422.127;401.953;421.191;454.704;;;;;;;;;;;38.9;36.4;35.0;38.2;43.0;31.5;38.0;35.3;37.6;33.3
62007721.0;62000101.0;PRT15;2.0;354.0;0.0;6.0;0.438;-0.267;-0.6139;8.0;1.5487;0.9444;3.0;579.0;78.5;0.0;7.3758;0.2633;0.9905;0.0698;0.8462;0.7965;3.0;1.0;1.411764705882353;55.23529411764706;28.823529411764707;0.8823529411764706;499.679;484.178;497.831;479.647;504.079;466.415;464.006;443.498;470.751;455.338;;;;;;;;;;;32.1;40.9;37.1;33.9;30.3;33.1;31.9;29.5;40.0;38.7
62007724.0;62000031.0;PRT03;2.0;354.0;0.0;10.0;0.7612;0.2289;;7.0;-0.7083;-0.8048;3.0;2481.0;312.5;0.944;7.9392;1.6509;0.1;-0.8314;0.8462;0.0436;5.0;1.0;1.3333333333333333;48.0;19.19047619047619;0.5238095238095238;355.372;306.207;395.539;374.933;375.91;355.535;370.265;366.072;357.082;401.703;;;;;;;;;;;23.5;24.7;36.6;40.0;18.4;21.4;18.7;33.5;18.9;18.2
62007725.0;62000133.0;PRT07;2.0;244.0;1.0;0.0;0.214;-1.228;;1.0;0.9894;-2.8964;3.0;777.0;191.0;0.9895;4.0681;1.7591;0.4698;0.1015;-0.7182;0.6861;3.0;1.0;1.3888888888888888;53.27777777777778;26.176470588235293;0.6666666666666666;465.617;460.391;468.999;479.753;460.413;492.615;488.003;467.858;496.093;499.091;;;;;;;;;;;36.4;28.9;34.8;38.5;27.4;40.6;29.3;28.8;34.0;35.7
62007726.0;62000019.0;PRT07;2.0;344.0;0.0;0.0;-2.2339;-1.228;0.0988;5.0;-0.243;-0.133;3.0;2605.0;213.0;1.0;12.23;0.8439;0.7566;-0.0337;-0.9552;0.3347;4.0;1.0;1.1904761904761905;53.333333333333336;27.142857142857142;0.8571428571428571;554.556;542.83;546.557;551.511;534.697;524.498;534.484;528.27;536.077;567.019;;;;;;;;;;;48.3;47.7;44.2;49.4;46.9;41.6;47.4;48.8;44.9;38.4
62007727.0;62000028.0;PRT13;2.0;244.0;1.0;0.0;0.214;0.0536;1.2114;5.0;-0.8548;-0.2756;3.0;1640.0;90.0;1.0;18.2222;-0.0963;-0.4873;-0.8314;-0.1008;0.992;5.0;1.0;;;;;567.34;516.604;471.195;538.056;528.36;582.547;513.023;523.472;591.639;436.376;;;;;;;;;;;35.7;33.7;35.2;39.3;26.6;29.1;31.5;32.8;29.7;34.4
62007728.0;62000196.0;PRT19;2.0;354.0;0.0;5.0;-0.2613;0.7297;;9.0;-0.3401;-0.5443;3.0;858.0;136.0;0.9853;6.3088;1.3558;2.1284;-0.8314;0.8462;1.111;5.0;2.0;1.5789473684210527;47.94736842105263;18.157894736842106;0.6842105263157895;424.349;399.81;384.151;366.915;370.866;378.935;415.212;431.072;364.841;393.266;;;;;;;;;;;30.9;35.0;26.4;30.9;24.0;23.5;23.1;26.8;24.2;28.4
62007729.0;62000039.0;PRT14;2.0;344.0;0.0;10.0;-1.3;-1.228;-0.2442;5.0;-0.243;-0.1784;3.0;534.0;87.0;1.0;6.1379;2.4895;1.6863;-0.8314;-0.1008;1.111;5.0;2.0;1.411764705882353;50.588235294117645;21.88235294117647;0.47058823529411764;466.578;476.077;439.846;511.601;463.559;465.526;476.223;504.985;467.295;498.598;;;;;;;;;;;30.2;31.6;29.9;28.6;43.9;23.7;33.2;29.3;26.7;26.5
62007731.0;62000111.0;PRT07;2.0;344.0;0.0;0.0;2.3092;-1.228;-0.0326;3.0;-1.4414;-1.5997;3.0;3506.0;325.0;0.0031;10.7877;0.85;0.1;;;;;;1.2857142857142858;52.57142857142857;27.952380952380953;0.7619047619047619;483.096;566.425;530.931;598.5;533.591;497.573;518.889;523.592;531.803;531.544;;;;;;;;;;;46.6;45.1;45.8;46.3;41.8;42.3;43.8;48.6;48.9;49.9
62007732.0;62000208.0;PRT20;1.0;244.0;0.0;5.0;-0.037;-1.228;1.7681;8.0;-0.7424;0.273;3.0;1855.0;165.5;0.997;11.2085;1.0744;0.8339;;;;;;1.2380952380952381;55.23809523809524;31.571428571428573;0.9523809523809523;566.961;568.426;600.729;577.136;597.238;613.473;565.087;569.014;561.076;608.502;;;;;;;;;;;29.8;38.0;38.6;31.6;25.2;40.1;38.3;26.8;37.1;21.4
62007733.0;62000217.0;PRT23;2.0;344.0;0.0;8.0;0.2541;0.2988;1.0147;4.0;0.9414;0.7593;3.0;1463.0;194.0;1.0;7.5412;-0.1798;-1.4212;-0.0648;-0.4289;0.5093;5.0;1.0;1.2272727272727273;49.59090909090909;23.0;0.6521739130434783;508.717;415.012;441.173;446.796;445.255;499.803;414.736;427.916;441.727;472.82;;;;;;;;;;;37.6;32.6;26.1;33.7;39.0;40.0;31.9;31.2;39.2;34.6
62007734.0;62000199.0;PRT01;1.0;344.0;0.0;10.0;0.1423;-1.228;-0.6458;10.0;0.7212;1.2652;3.0;2700.0;284.0;0.9155;9.507;1.2579;1.0283;-0.8314;0.1102;-0.5687;5.0;1.0;1.4;54.85;29.65;0.9;571.903;593.259;545.134;588.251;559.339;559.844;610.927;590.612;553.695;580.266;;;;;;;;;;;47.4;48.0;43.4;40.7;43.0;42.3;42.6;51.1;40.5;39.1
62007736.0;62000158.0;PRT25;1.0;244.0;0.0;6.0;-0.4409;-0.1325;;3.0;1.3096;-0.9741;3.0;1270.0;120.5;1.0;10.5394;0.993;0.1;;;;;;1.2352941176470589;50.35294117647059;25.0;0.7777777777777778;329.876;357.349;400.516;389.223;367.734;381.833;358.228;360.159;327.952;359.806;;;;;;;;;;;16.3;24.7;17.2;14.3;9.9;18.7;18.3;19.0;24.4;19.6
62007737.0;62000088.0;PRT08;1.0;344.0;0.0;4.0;0.6824;-0.391;-0.0698;10.0;0.123;1.2186;1.0;1519.0;99.0;1.0;15.3434;0.21;0.0686;0.7337;0.8462;-0.5687;5.0;1.0;1.2083333333333333;42.458333333333336;15.347826086956522;0.875;537.294;575.857;624.727;627.926;566.635;567.903;614.53;622.395;668.651;610.105;;;;;;;;;;;41.6;34.7;38.7;39.2;41.7;45.0;42.7;44.1;43.1;44.5
62007739.0;62000065.0;PRT03;2.0;244.0;1.0;7.0;-0.5381;-1.228;1.7356;;-0.5987;;3.0;1718.0;187.0;0.9465;9.1872;2.1075;1.2478;0.3781;-0.1421;-1.1097;5.0;1.0;1.4375;48.0;21.625;0.5625;529.026;484.306;496.725;457.031;485.059;479.221;468.484;481.039;496.332;470.305;;;;;;;;;;;40.6;42.1;42.2;43.4;49.7;45.9;40.4;48.6;40.6;40.3
62007740.0;62000086.0;PRT07;1.0;244.0;1.0;4.0;-0.7249;0.8171;0.164;9.0;-1.2468;0.1892;3.0;1397.0;115.0;0.9696;12.1478;2.1075;0.8339;-0.8314;-0.8189;1.5612;5.0;1.0;;;;;434.272;468.655;456.061;416.783;425.242;448.536;461.155;420.96;411.057;449.122;;;;;;;;;;;50.9;30.7;31.5;37.5;38.1;32.2;42.4;29.0;39.3;31.1
62007746.0;62000217.0;PRT23;1.0;344.0;0.0;0.0;1.5714;-1.228;-1.2394;2.0;-0.8134;-1.492;3.0;1463.0;194.0;1.0;7.5412;-0.1798;-1.4212;-0.0648;-0.4289;0.5093;5.0;1.0;1.2272727272727273;49.59090909090909;23.0;0.6521739130434783;602.895;472.319;467.792;550.106;461.353;539.291;547.561;525.124;540.336;528.551;;;;;;;;;;;45.4;43.4;39.3;35.6;38.4;36.6;45.8;39.7;38.9;41.9
62007747.0;62000048.0;PRT08;2.0;344.0;0.0;10.0;1.4561;-1.228;-0.0342;3.0;0.5712;-1.5209;3.0;1368.0;176.0;0.8807;7.7727;2.1075;1.2478;-0.0337;0.8462;1.111;5.0;1.0;1.1904761904761905;51.333333333333336;25.80952380952381;0.6363636363636364;498.528;513.278;489.94;513.124;501.411;503.211;463.677;496.248;507.462;473.46;;;;;;;;;;;45.6;34.2;42.2;42.2;34.6;39.7;43.6;47.7;35.9;44.4
62007748.0;62000074.0;PRT08;1.0;344.0;0.0;10.0;0.0423;-0.391;0.177;3.0;0.085;-1.3009;3.0;2328.0;232.0;0.9978;10.0345;1.2579;0.1;-0.8314;0.1102;0.0436;3.0;1.0;1.2;52.3;28.25;0.65;375.914;393.184;421.421;421.162;392.078;413.691;416.83;435.797;408.958;394.545;;;;;;;;;;;31.0;21.7;32.2;18.1;24.4;25.5;32.1;20.3;31.1;25.2
62007749.0;62000103.0;PRT11;2.0;354.0;0.0;8.0;-0.2152;-1.228;0.3405;7.0;-0.4132;-0.194;3.0;624.0;76.0;0.9737;8.2105;0.43;-0.2692;-0.8314;0.8462;0.6649;5.0;1.0;1.2;51.333333333333336;25.6;0.8666666666666667;438.86;471.315;448.383;404.437;410.668;410.6;427.467;422.766;406.963;448.209;;;;;;;;;;;19.2;16.0;18.7;22.2;16.1;20.3;21.5;13.5;19.6;22.4
62007756.0;62000124.0;PRT18;1.0;344.0;0.0;0.0;0.1955;-1.228;0.6121;10.0;-0.2991;0.967;3.0;1863.0;266.0;0.9962;7.0038;1.0744;-0.6884;-0.8314;-0.7714;0.1896;5.0;1.0;1.44;49.44;22.96;0.6;479.75;546.794;521.113;549.248;485.746;463.992;483.624;462.973;505.043;496.808;;;;;;;;;;;38.2;42.8;44.2;37.5;32.1;44.0;23.9;38.2;41.1;45.6
62007758.0;62000094.0;PRT09;1.0;244.0;1.0;5.0;0.4567;-1.228;;4.0;0.6668;-0.8257;3.0;3837.0;326.0;1.0;11.7699;0.6736;0.1;0.9833;0.8462;-1.3478;5.0;1.0;1.4705882352941178;51.294117647058826;26.235294117647058;0.6470588235294118;414.218;466.28;393.201;436.387;381.769;401.084;405.344;391.942;428.607;422.496;;;;;;;;;;;21.5;19.5;34.0;26.0;36.7;30.5;27.7;28.7;23.5;38.9
62007760.0;62000142.0;PRT07;2.0;344.0;0.0;5.0;-0.6476;-0.1325;-0.0412;9.0;-0.341;0.439;3.0;1107.0;101.5;1.0;10.9064;1.0815;0.4292;0.7499;-0.1008;-0.2084;5.0;1.0;1.1666666666666667;50.22222222222222;24.764705882352942;0.6111111111111112;607.629;617.063;579.548;627.278;563.603;550.587;588.862;549.278;632.695;616.292;;;;;;;;;;;35.5;43.9;49.3;47.1;24.0;38.3;47.4;51.2;49.8;33.8
62007761.0;62000160.0;PRT22;1.0;244.0;1.0;10.0;0.1569;-1.228;1.5624;3.0;-0.3895;-1.1018;3.0;671.0;40.5;0.9753;16.5679;0.1893;0.265;0.0805;0.1102;-0.2084;5.0;1.0;1.375;48.125;24.125;0.75;392.999;396.988;373.758;362.838;367.589;376.992;410.53;387.253;371.683;342.87;;;;;;;;;;;17.9;17.5;13.2;17.3;23.6;21.5;16.5;17.9;11.4;23.6
62007762.0;62000101.0;PRT15;1.0;354.0;0.0;6.0;-0.7061;2.0206;-0.5493;2.0;-0.0376;-2.0817;3.0;579.0;78.5;0.0;7.3758;0.2633;0.9905;0.0698;0.8462;0.7965;3.0;1.0;1.411764705882353;55.23529411764706;28.823529411764707;0.8823529411764706;378.09;334.145;381.962;367.989;358.799;370.698;379.691;356.499;324.688;362.915;;;;;;;;;;;15.2;21.0;18.4;25.7;27.1;16.8;26.1;15.9;24.6;23.6
62007763.0;62000042.0;PRT08;2.0;344.0;0.0;5.0;1.1429;-0.1325;-0.587;8.0;0.9285;1.1879;3.0;1711.0;161.5;0.0;10.5944;2.4895;0.262;;;;;;1.2857142857142858;52.38095238095238;27.238095238095237;0.7142857142857143;568.13;620.173;619.18;629.795;608.136;598.619;608.27;590.389;614.652;615.638;;;;;;;;;;;44.7;48.5;49.9;53.2;50.6;51.8;54.2;51.5;47.9;49.3
62007764.0;62000015.0;PRT07;2.0;354.0;0.0;3.0;0.5954;0.8434;0.8433;9.0;-0.648;0.5944;3.0;1788.0;201.5;0.9926;8.8734;0.8371;0.4292;-0.8314;-1.2102;0.9065;4.0;1.0;1.2;58.2;32.2;0.8666666666666667;491.28;528.403;503.507;527.771;533.801;528.378;512.785;538.573;491.795;516.849;;;;;;;;;;;25.7;24.8;39.9;29.1;39.5;30.3;34.3;29.9;34.1;26.6
62007766.0;62000033.0;PRT21;1.0;344.0;0.0;10.0;-0.535;0.8222;-0.5747;9.0;0.9113;0.7163;3.0;1885.0;197.5;1.0;9.5443;1.2579;0.4292;0.4563;0.8462;0.9647;5.0;1.0;1.4;56.8;30.85;0.75;465.15;489.571;472.589;516.241;470.829;495.491;479.357;494.913;502.408;494.142;;;;;;;;;;;40.7;26.2;26.3;36.1;37.3;28.1;44.1;31.3;40.6;34.1
62007767.0;62000220.0;PRT13;2.0;344.0;0.0;4.0;-0.7531;0.1902;-0.3345;10.0;-0.4928;0.7387;3.0;2129.0;231.0;0.9978;9.2165;-0.2968;0.4292;0.7499;-0.4289;0.8398;5.0;1.0;1.4;53.05;27.6;0.95;494.326;504.258;502.595;555.671;497.331;497.427;520.792;526.974;523.131;547.417;;;;;;;;;;;34.0;42.7;33.3;32.4;40.9;37.3;40.3;41.3;41.7;38.4
62007768.0;62000102.0;PRT07;2.0;344.0;0.0;10.0;0.5204;-1.228;;10.0;0.6002;1.1177;1.0;1460.0;100.0;0.9;14.6;0.1893;-0.2805;0.9833;0.8462;0.0436;5.0;1.0;1.2;47.13333333333333;22.933333333333334;0.9333333333333333;573.494;542.588;609.853;593.924;556.985;631.899;635.302;626.268;597.119;590.189;;;;;;;;;;;38.0;28.4;27.0;36.8;42.1;34.6;33.5;31.7;44.7;36.2
62007769.0;62000063.0;PRT22;1.0;354.0;0.0;0.0;1.1191;-0.391;0.4474;2.0;-1.169;-2.4639;1.0;254.0;25.0;0.56;10.16;0.6924;-0.6884;0.7296;0.8462;-0.5687;5.0;1.0;1.4545454545454546;44.81818181818182;10.272727272727273;0.18181818181818182;304.309;339.27;390.528;323.029;388.376;370.413;378.186;304.068;378.617;373.251;;;;;;;;;;;16.7;22.9;19.7;13.5;21.6;24.9;26.0;19.1;23.3;16.4
62007770.0;62000144.0;PRT13;1.0;344.0;0.0;4.0;-0.572;-1.228;0.0018;9.0;0.0987;0.3161;3.0;3274.0;315.0;1.0;10.3937;1.2579;0.8339;-0.8314;-0.1008;1.111;4.0;5.0;1.3157894736842106;55.10526315789474;32.8235294117647;0.8421052631578947;551.6;511.362;577.622;566.218;539.573;617.627;563.875;574.078;595.969;574.605;;;;;;;;;;;46.5;46.3;50.1;45.4;49.3;43.0;46.7;39.3;41.3;44.0
62007771.0;62000119.0;PRT20;1.0;344.0;0.0;8.0;0.1457;-0.1325;-0.0672;3.0;-0.0414;-1.4984;3.0;1273.0;138.5;1.0;9.1913;-0.7828;-1.4212;-0.8314;0.8462;-0.264;5.0;1.0;1.263157894736842;53.36842105263158;25.894736842105264;0.7894736842105263;474.206;441.287;461.173;485.842;458.538;455.383;432.594;436.042;528.986;451.533;;;;;;;;;;;35.1;23.8;39.3;31.7;40.6;33.7;37.6;34.5;35.5;33.9
62007772.0;62000002.0;PRT21;2.0;354.0;0.0;3.0;-0.6026;-0.3264;-0.9046;3.0;-0.9187;-1.4037;3.0;941.0;98.0;0.9898;9.602;0.3595;0.4292;-0.8314;-0.7714;0.0436;4.0;1.0;1.2;53.75;28.2;0.7;485.265;542.875;472.492;495.587;414.389;556.727;435.7;546.48;542.966;581.179;;;;;;;;;;;30.0;41.2;42.7;35.8;39.9;30.0;34.2;30.5;33.1;40.5
62007774.0;62000189.0;PRT19;2.0;244.0;0.0;10.0;-0.313;-1.228;1.8803;;-1.2293;-0.3168;3.0;1525.0;201.5;0.9926;7.5682;2.1075;1.2478;0.9793;-1.2675;0.8253;5.0;4.0;1.4375;49.9375;25.25;0.8125;492.651;501.725;465.117;462.762;516.326;502.54;488.244;438.421;453.955;476.44;;;;;;;;;;;29.4;34.8;29.6;37.0;28.0;34.4;34.7;27.0;33.4;20.9
62007775.0;62000166.0;PRT07;2.0;344.0;0.0;1.0;-0.113;-1.228;0.9471;5.0;0.7693;0.3599;3.0;2880.0;269.0;0.9888;10.7063;2.3605;2.9595;-0.8314;0.8462;1.3533;5.0;1.0;1.3181818181818181;50.5;25.181818181818183;0.7727272727272727;454.106;442.317;457.877;412.054;449.245;487.925;491.861;442.082;452.325;388.656;;;;;;;;;;;39.6;23.7;29.6;33.6;22.8;27.2;24.6;34.4;25.4;22.0
62007776.0;62000169.0;PRT25;2.0;244.0;1.0;6.0;0.0598;-0.1325;-0.7233;3.0;0.5058;-1.4001;3.0;1304.0;196.0;0.9949;6.6531;0.902;1.5147;-0.8314;0.1102;0.2015;5.0;1.0;;;;;434.077;373.065;463.719;355.648;403.567;418.725;378.87;377.094;388.93;328.832;;;;;;;;;;;25.2;21.4;19.8;29.6;24.5;25.0;22.3;34.5;26.3;34.9
62007778.0;62000124.0;PRT18;2.0;344.0;0.0;8.0;-0.0212;-0.5168;1.7101;3.0;-0.7573;-0.8051;3.0;1863.0;266.0;0.9962;7.0038;1.0744;-0.6884;-0.8314;-0.7714;0.1896;5.0;1.0;1.44;49.44;22.96;0.6;499.289;556.932;496.646;518.534;522.999;538.807;492.378;533.41;526.774;565.132;;;;;;;;;;;39.2;44.4;46.1;44.3;30.2;40.5;36.4;44.8;36.7;47.4
62007779.0;62000202.0;PRT08;2.0;354.0;0.0;8.0;0.2806;-1.228;1.7506;5.0;-0.4084;-0.0855;1.0;1391.0;93.5;0.9626;14.877;0.9995;-0.6884;0.3205;-0.7928;-0.2084;5.0;1.0;1.2727272727272727;50.22727272727273;24.636363636363637;1.0;439.956;513.258;479.993;451.032;461.381;472.024;460.554;450.381;503.891;489.544;;;;;;;;;;;46.8;28.0;36.7;39.3;38.4;43.2;26.7;45.8;34.8;38.6
62007780.0;62000003.0;PRT20;2.0;344.0;0.0;10.0;-1.7682;0.2988;-0.6448;8.0;1.4477;1.3799;3.0;1922.0;211.0;1.0;9.109;-1.4551;-1.4212;-0.8314;0.8462;1.2328;5.0;1.0;1.15;55.61904761904762;31.45;0.8181818181818182;523.166;480.453;528.481;507.988;510.96;528.142;467.305;523.681;470.711;466.316;;;;;;;;;;;27.1;39.7;33.6;33.6;46.1;36.0;31.4;32.0;35.0;29.1
62007782.0;62000027.0;PRT08;2.0;344.0;0.0;6.0;-0.7066;-1.228;0.3187;10.0;-0.3131;0.6086;3.0;2714.0;237.5;1.0;11.4274;1.2432;0.1;-0.8314;-0.4247;0.992;5.0;1.0;1.2222222222222223;53.833333333333336;29.833333333333332;0.7777777777777778;589.803;587.273;587.625;634.997;604.258;583.69;577.497;648.194;569.803;575.479;;;;;;;;;;;31.2;50.2;51.4;39.5;48.4;47.0;49.4;51.6;50.3;32.4
62007783.0;62000083.0;PRT09;1.0;344.0;0.0;4.0;1.8626;0.1361;0.4093;10.0;-0.7596;0.9812;1.0;176.0;14.5;1.0;12.1379;-0.3265;-0.2376;;;;;;1.2307692307692308;42.61538461538461;15.23076923076923;0.7692307692307693;525.021;533.732;551.195;518.761;490.826;518.894;577.458;516.635;538.925;531.874;;;;;;;;;;;43.9;46.5;39.4;47.0;48.6;43.0;41.6;42.1;48.4;48.7
62007786.0;62000215.0;PRT02;1.0;344.0;0.0;8.0;2.1093;-1.228;1.7965;10.0;-0.3401;-0.0321;3.0;1764.0;196.0;1.0;9.0;1.2579;1.4783;-0.8314;-0.1008;0.3786;4.0;1.0;1.3125;49.625;24.25;0.875;441.536;466.156;443.663;436.459;422.826;467.329;448.76;428.408;390.164;456.537;;;;;;;;;;;39.3;30.5;34.4;34.8;28.1;27.4;32.3;30.5;24.8;44.1
62007787.0;62000035.0;PRT17;1.0;344.0;0.0;2.0;0.4157;-0.391;0.784;3.0;-0.1532;-1.4193;3.0;601.0;186.5;0.9705;3.2225;0.85;-0.6884;-0.1334;0.8462;0.5093;4.0;2.0;1.5;49.86666666666667;24.466666666666665;0.6875;548.524;514.178;528.549;507.28;569.137;525.403;545.69;491.057;502.02;507.764;;;;;;;;;;;39.3;32.0;32.8;29.1;33.9;38.2;37.3;31.3;31.4;32.7
62007788.0;62000075.0;PRT08;2.0;244.0;1.0;4.0;-0.7371;0.0626;-0.1184;1.0;-0.9536;-2.8257;3.0;945.0;111.5;1.0;8.4753;1.5435;0.1;0.7916;0.8462;-0.5687;5.0;1.0;1.3529411764705883;47.1764705882353;22.470588235294116;0.7058823529411765;459.153;429.989;469.755;412.11;447.795;428.725;408.232;477.542;443.298;470.7;;;;;;;;;;;26.4;37.1;37.1;28.2;37.8;32.0;31.2;30.5;37.4;17.8
62007790.0;62000103.0;PRT11;1.0;344.0;0.0;2.0;0.4901;-1.228;1.6582;7.0;-0.8349;-0.3603;3.0;624.0;76.0;0.9737;8.2105;0.43;-0.2692;-0.8314;0.8462;0.6649;5.0;1.0;1.2;51.333333333333336;25.6;0.8666666666666667;483.463;557.988;494.899;512.59;507.144;503.239;491.826;493.612;451.196;528.029;;;;;;;;;;;26.8;29.9;32.2;31.5;34.6;41.0;42.7;26.3;36.2;33.5
62007791.0;62000114.0;PRT23;1.0;344.0;0.0;10.0;-0.0767;-1.228;1.7824;9.0;0.5872;0.5903;3.0;1913.0;190.0;0.9763;10.0684;-0.4314;-0.6884;2.1893;0.8462;0.0436;5.0;1.0;1.3888888888888888;46.44444444444444;18.77777777777778;0.5;437.314;436.266;404.66;415.847;425.434;477.099;438.708;428.188;424.595;494.369;;;;;;;;;;;34.5;29.3;42.2;34.5;43.0;36.1;31.5;37.0;38.9;32.7
62007792.0;62000081.0;PRT07;2.0;344.0;0.0;10.0;0.3034;-1.228;-0.6073;5.0;-0.3401;0.0556;3.0;1083.0;131.5;0.8783;8.2357;1.75;1.6863;;;;;;1.2857142857142858;51.714285714285715;26.19047619047619;0.8095238095238095;500.484;512.91;494.812;537.863;475.315;572.961;535.983;547.259;514.531;552.696;;;;;;;;;;;33.5;40.7;24.8;26.7;37.8;43.5;28.9;38.9;37.8;29.0
62007794.0;62000084.0;PRT07;1.0;344.0;0.0;8.0;0.8014;-1.228;1.0398;10.0;0.5488;0.9712;3.0;1312.0;106.0;0.9481;12.3774;1.2579;0.7452;0.5151;0.1102;-0.5687;5.0;1.0;1.2222222222222223;54.27777777777778;28.555555555555557;0.8333333333333334;477.755;472.956;464.738;469.935;485.375;501.688;501.439;505.662;471.563;492.597;;;;;;;;;;;41.6;39.1;44.3;51.5;48.8;48.7;32.8;42.9;45.5;39.5
62007795.0;62000045.0;PRT07;2.0;354.0;0.0;0.0;0.2245;-1.228;1.5928;1.0;-0.9704;-2.929;3.0;2312.0;281.5;0.8597;8.2131;1.5435;-0.4873;-0.8314;-0.7023;1.3952;3.0;2.0;1.4210526315789473;54.1578947368421;25.94736842105263;0.7368421052631579;370.02;354.024;368.19;361.517;424.368;364.001;367.308;374.113;333.406;327.675;;;;;;;;;;;30.3;28.2;31.2;33.8;24.8;32.4;25.2;30.1;28.3;38.8
62007796.0;62000194.0;PRT07;1.0;344.0;0.0;5.0;0.154;-1.228;-0.3298;9.0;1.4834;0.7136;3.0;2606.0;232.0;0.0216;11.2328;0.0131;-0.4941;;;;;;1.3157894736842106;50.421052631578945;24.333333333333332;0.7368421052631579;512.583;446.139;489.585;512.294;476.729;475.061;457.37;478.463;510.351;496.21;;;;;;;;;;;26.5;35.4;27.8;28.9;32.8;32.7;32.7;25.4;29.8;28.5
62007797.0;62000177.0;PRT22;2.0;344.0;0.0;10.0;1.0547;-0.3264;1.5449;9.0;0.4131;1.2364;3.0;3067.0;314.0;0.5796;9.7675;-1.4551;-1.4212;;;;;;1.2777777777777777;49.77777777777778;22.88888888888889;0.6111111111111112;481.678;492.497;503.868;540.686;524.703;517.748;557.815;503.958;476.67;502.534;;;;;;;;;;;45.0;36.4;39.1;37.8;38.1;36.6;41.0;46.3;43.2;45.2
62007798.0;62000020.0;PRT21;1.0;344.0;0.0;0.0;1.2695;0.496;0.5696;5.0;-0.0215;-0.3044;3.0;1244.0;156.0;1.0;7.9744;0.9995;0.4292;2.5334;0.8462;0.6204;3.0;1.0;1.25;46.85;20.25;0.45;560.389;608.239;535.97;611.169;612.224;548.959;565.899;606.451;583.726;550.147;;;;;;;;;;;43.7;37.0;41.6;41.2;35.1;34.4;31.4;36.1;39.3;37.1
62007799.0;62000072.0;PRT07;1.0;244.0;0.0;8.0;-0.1529;0.379;-0.3473;8.0;-1.7137;-1.0641;3.0;1294.0;148.5;1.0;8.7138;-0.3163;-0.2376;0.7916;0.8462;1.2328;2.0;1.0;1.1428571428571428;52.357142857142854;24.5;0.7142857142857143;453.055;424.276;415.194;415.635;405.308;420.512;423.026;445.952;405.105;403.903;;;;;;;;;;;43.1;35.1;48.7;28.4;25.6;48.0;34.1;28.7;44.5;28.6
62007800.0;62000125.0;PRT09;2.0;354.0;0.0;8.0;0.0758;-1.228;1.5434;8.0;-0.7809;0.1293;2.0;510.0;44.0;0.8636;11.5909;0.8567;-0.6344;0.0698;0.8462;-1.6218;5.0;1.0;1.368421052631579;45.63157894736842;20.736842105263158;0.7894736842105263;451.222;424.853;362.65;410.731;398.695;384.503;393.403;379.77;362.002;399.223;;;;;;;;;;;22.1;21.7;19.8;14.8;21.5;22.3;29.6;26.6;22.0;18.8
62007804.0;62000045.0;PRT07;2.0;244.0;1.0;8.0;-0.5841;0.524;0.6851;2.0;-0.29;-2.63;3.0;2312.0;281.5;0.8597;8.2131;1.5435;-0.4873;-0.8314;-0.7023;1.3952;3.0;2.0;1.4210526315789473;54.1578947368421;25.94736842105263;0.7368421052631579;379.383;390.804;405.471;474.561;383.799;356.026;318.935;399.397;328.505;383.994;;;;;;;;;;;15.2;29.7;28.3;19.2;19.7;23.0;26.7;27.6;22.3;17.2
62007805.0;62000181.0;PRT17;1.0;354.0;0.0;6.0;0.0292;-0.6185;1.8837;7.0;-0.5822;-0.1196;2.0;296.0;30.5;0.541;9.7049;1.0744;0.3066;-0.8314;-0.4247;-0.5687;5.0;1.0;1.3529411764705883;47.11764705882353;15.705882352941176;0.5882352941176471;465.217;506.437;499.404;474.572;510.905;463.854;531.523;480.421;504.859;471.815;;;;;;;;;;;19.2;25.7;27.2;39.1;32.4;38.9;35.9;30.4;36.8;30.5
